tenure,age,address,income,churn,region_Zone 2,region_Zone 3,marital_Unmarried,ed_Did not complete high school,ed_High school degree,ed_Post-undergraduate degree,ed_Some college,retire_Yes,gender_Male,voice_Yes,internet_Yes,forward_Yes,custcat_E-service,custcat_Plus service,custcat_Total service,predicted_lifetime,predicted_lifetime_capped,CLV,ID
6,21,0,15,0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,17.477410328695612,17.477410328695612,798.1206175856354,846
1,22,2,35,1,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,8.523733350490998,8.523733350490998,406.58413027004514,847
21,43,13,41,1,False,False,True,False,True,False,False,False,False,True,True,True,False,False,True,51.26622465660618,51.26622465660618,1997.8700637331917,848
7,32,1,71,0,False,True,True,False,False,False,False,False,True,False,True,True,False,False,True,32.51026925733972,32.51026925733972,1381.8965590876646,849
65,56,19,608,0,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,387.82537843845927,120.0,3485.0261015698643,850
64,37,10,44,0,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,84.83350691819464,84.83350691819464,2850.3254659615422,851
4,30,0,41,1,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,55.417369145060526,55.417369145060526,2119.347720536548,852
67,45,22,83,0,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,473.42520797662206,120.0,3485.0261015698643,853
22,35,12,28,1,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,58.888876710424654,58.888876710424654,2217.1541097841996,854
51,37,17,101,0,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,232.29240640740656,120.0,3485.0261015698643,855
50,28,6,28,0,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,66.5654240226647,66.5654240226647,2421.804024566296,856
31,47,18,35,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,153.9341400389749,120.0,3485.0261015698643,857
4,28,0,39,1,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,51.482488292232354,51.482488292232354,2004.3233853851088,858
60,56,19,51,0,False,True,True,False,False,False,False,False,True,True,True,True,False,False,True,106.98723105930586,106.98723105930586,3275.5993060343535,859
7,31,12,31,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,66.04725550894054,66.04725550894054,2408.476651700965,860
20,40,2,209,0,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,106.91879571852162,106.91879571852162,3274.424668104469,861
19,23,4,37,1,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,79.4975684246367,79.4975684246367,2733.105564792316,862
58,37,5,64,1,False,True,False,False,False,False,False,False,False,True,True,True,False,False,True,45.64089138415985,45.64089138415985,1825.0371143153152,863
65,64,20,88,1,False,True,True,False,False,False,True,False,False,True,True,True,False,False,True,149.92554750947235,120.0,3485.0261015698643,864
72,61,34,61,0,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,1426.6607920166985,120.0,3485.0261015698643,865
8,42,3,66,0,False,True,True,False,False,False,True,False,True,True,True,True,False,False,True,32.20002383151936,32.20002383151936,1370.7100545446233,866
33,40,14,19,0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,100.22818243703732,100.22818243703732,3155.6363066133554,867
18,34,4,42,0,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,90.74300680844487,90.74300680844487,2973.0849201788124,868
24,31,6,41,0,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,116.2775136126154,116.2775136126154,3427.859319830606,869
70,36,8,50,0,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,119.30825168645089,119.30825168645089,3474.5623772338668,870
7,38,4,70,1,False,False,True,False,False,False,False,False,True,True,True,False,False,False,True,29.005585640193196,29.005585640193196,1253.4974977041402,871
70,59,27,85,0,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,512.3887941816679,120.0,3485.0261015698643,872
20,48,21,45,1,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,260.0520120983859,120.0,3485.0261015698643,873
54,32,12,27,0,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,191.1428182388852,120.0,3485.0261015698643,874
36,48,28,29,0,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,156.6904839357043,120.0,3485.0261015698643,875
71,53,29,48,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,700.0101872923926,120.0,3485.0261015698643,876
17,41,4,32,0,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,98.61971646863118,98.61971646863118,3125.880208012483,877
18,45,17,43,0,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,311.87496432835815,120.0,3485.0261015698643,878
16,27,8,16,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,84.58216626933749,84.58216626933749,2844.942568008877,879
38,30,6,22,0,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,59.257814542916684,59.257814542916684,2227.3513571502594,880
52,45,19,40,0,False,False,False,False,False,False,True,False,False,True,True,True,False,False,True,111.60261118606718,111.60261118606718,3353.000731498829,881
46,48,12,256,0,False,False,False,False,False,False,True,False,True,True,True,True,False,False,True,92.35630506557061,92.35630506557061,3005.3629167104623,882
31,46,23,144,0,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,115.41402762889037,115.41402762889037,3414.293336531179,883
23,31,10,45,0,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,46.65134067303807,46.65134067303807,1856.7992181873626,884
38,56,34,34,0,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,417.8670187959081,120.0,3485.0261015698643,885
50,54,15,248,0,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,254.95018930707715,120.0,3485.0261015698643,886
16,49,17,41,0,True,False,True,False,True,False,False,False,True,True,True,True,False,False,True,75.8897712580367,75.8897712580367,2650.2484949209293,887
14,34,4,27,0,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,39.15402011481388,39.15402011481388,1613.34584847313,888
30,52,23,17,1,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,176.39960554643073,120.0,3485.0261015698643,889
22,47,0,44,1,False,True,False,False,False,False,False,False,False,True,True,True,False,False,True,53.246984199317595,53.246984199317595,2056.460400147303,890
38,55,12,135,0,False,False,False,False,True,False,False,False,True,True,True,True,False,False,True,119.51402210943735,119.51402210943735,3477.6824907559303,891
59,26,3,41,1,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,44.97573750950364,44.97573750950364,1803.953926306824,892
54,55,1,587,0,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,91.36527138917505,91.36527138917505,2985.596274737688,893
9,40,13,38,1,False,True,True,False,False,False,False,False,False,True,True,True,False,False,True,45.90413136539382,45.90413136539382,1833.3424916913639,894
67,67,38,49,0,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,911.2464036769732,120.0,3485.0261015698643,895
24,44,19,33,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,91.97845528541966,91.97845528541966,2997.849503827853,896
12,55,13,36,1,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,200.79952805692454,120.0,3485.0261015698643,897
26,47,13,54,0,False,False,True,False,False,False,True,False,True,True,True,False,True,False,False,60.15297019627614,60.15297019627614,2251.937941709119,898
3,32,4,58,1,True,False,True,False,True,False,False,False,True,True,False,True,False,False,True,53.89634563474752,53.89634563474752,2075.4183594229758,899
20,46,2,23,0,True,False,True,False,False,True,False,False,False,True,True,True,False,False,True,35.74627134277395,35.74627134277395,1496.5412815746222,900
5,52,0,97,1,False,True,False,False,False,True,False,False,True,True,True,True,False,False,True,64.01193460914091,64.01193460914091,2355.4577590697245,901
58,53,19,207,1,False,True,True,False,False,False,True,False,False,True,True,True,False,False,True,95.79710505039627,95.79710505039627,3072.4976948018934,902
54,28,2,21,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,38.538362511455325,38.538362511455325,1592.5355389586769,903
52,39,6,119,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,43.84737832089889,43.84737832089889,1767.8679686867372,904
38,30,10,25,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,58.433943624771416,58.433943624771416,2204.528349503445,905
19,46,5,59,0,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,54.36229071642292,54.36229071642292,2088.9462359356635,906
22,33,2,24,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,46.32966877133036,46.32966877133036,1846.722526065528,907
49,35,15,113,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,242.73485048198668,120.0,3485.0261015698643,908
5,39,0,22,0,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,77.1941860460146,77.1941860460146,2680.5496921444105,909
18,69,28,11,0,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,339.5467360204141,120.0,3485.0261015698643,910
43,29,4,33,0,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,63.393612260342415,63.393612260342415,2339.137026075354,911
17,50,2,205,1,False,True,True,False,False,True,False,False,True,True,True,True,False,False,True,41.419370853124214,41.419370853124214,1688.8304388506413,912
37,33,4,41,1,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,90.01152855184542,90.01152855184542,2958.27829950506,913
8,39,0,39,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,33.912082348970735,33.912082348970735,1432.0133499174908,914
51,46,8,107,0,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,220.0847449460308,120.0,3485.0261015698643,915
71,55,11,198,0,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,219.29593198138664,120.0,3485.0261015698643,916
56,53,23,100,0,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,180.0800607837188,120.0,3485.0261015698643,917
70,68,21,1131,0,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,552.0127865741362,120.0,3485.0261015698643,918
62,53,14,360,0,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,235.43116716968163,120.0,3485.0261015698643,919
50,52,22,162,0,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,380.5906033654623,120.0,3485.0261015698643,920
1,31,3,29,1,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,12.392722885120222,12.392722885120222,580.0595658792639,921
15,26,1,38,1,False,True,True,False,False,False,False,False,True,True,True,True,False,False,True,16.39716630595005,16.39716630595005,752.7119106798274,922
72,55,24,82,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,745.3832772676633,120.0,3485.0261015698643,923
69,47,10,159,1,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,248.7594107358584,120.0,3485.0261015698643,924
32,44,10,201,0,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,142.40737646340662,120.0,3485.0261015698643,925
19,25,6,27,1,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,58.64675291540302,58.64675291540302,2210.4415617105456,926
42,54,19,57,0,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,99.39065956038817,99.39065956038817,3140.2018392823647,927
51,49,29,45,0,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,169.6813086486274,120.0,3485.0261015698643,928
32,22,2,17,1,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,44.24575668404763,44.24575668404763,1780.6547686460276,929
26,55,13,61,0,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,379.76908336738165,120.0,3485.0261015698643,930
39,44,14,418,0,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,201.2458793799647,120.0,3485.0261015698643,931
72,53,12,152,0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,True,112.83859134613716,112.83859134613716,3373.1321602386943,932
4,39,11,38,1,True,False,True,False,False,False,False,False,True,True,True,True,False,False,True,40.61273104658261,40.61273104658261,1662.146947441298,933
54,50,5,151,0,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,224.26841005127113,120.0,3485.0261015698643,934
34,40,21,23,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,160.76720047823042,120.0,3485.0261015698643,935
20,25,4,33,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,16.220837742196274,16.220837742196274,745.2533855413412,936
14,49,4,26,0,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,58.167328194011965,58.167328194011965,2197.102364037777,937
61,59,26,89,0,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,490.9094899587989,120.0,3485.0261015698643,938
4,24,2,25,1,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,5.771963690502802,5.771963690502802,279.07401300603044,939
16,48,25,59,1,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,313.67374514239,120.0,3485.0261015698643,940
13,41,9,55,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,53.669134708456696,53.669134708456696,2068.7989155025953,941
53,37,18,25,1,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,128.19653592047538,120.0,3485.0261015698643,942
58,36,13,39,1,True,False,False,False,True,False,False,False,False,True,True,True,False,False,True,61.96500581402214,61.96500581402214,2301.042457013673,943
25,38,19,56,0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,165.17029784155926,120.0,3485.0261015698643,944
71,61,19,155,0,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,612.4461444404144,120.0,3485.0261015698643,945
22,33,13,119,1,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,55.48389385013409,55.48389385013409,2121.2539166793526,946
46,48,15,64,0,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,319.71549493153884,120.0,3485.0261015698643,947
66,50,2,333,0,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,104.28374015581014,104.28374015581014,3228.5822843443752,948
69,58,29,26,0,False,False,False,False,True,False,False,False,False,True,True,True,False,False,True,276.41890968388674,120.0,3485.0261015698643,949
38,49,3,33,0,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,104.91114014936682,104.91114014936682,3239.6065102816115,950
16,35,7,46,0,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,39.49745172982912,39.49745172982912,1624.899168543708,951
44,39,8,41,0,False,True,False,False,True,False,False,False,True,True,True,True,False,False,True,55.864392392714855,55.864392392714855,2132.1324914326647,952
50,50,24,31,0,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,323.4940884560141,120.0,3485.0261015698643,953
10,23,1,29,0,False,True,True,False,False,False,False,False,False,True,True,True,False,False,True,14.682135873478012,14.682135873478012,679.6094517302791,954
7,41,6,94,0,True,False,True,False,True,False,False,False,True,True,False,True,False,False,True,81.78890585753193,81.78890585753193,2784.2050366658736,955
71,48,25,288,0,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,137.79962482715985,120.0,3485.0261015698643,956
16,39,5,31,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,65.70719187672096,65.70719187672096,2399.6927429644616,957
6,20,0,25,0,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,38.34546680910475,38.34546680910475,1585.9890526770753,958
46,55,24,269,0,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,388.8949345783872,120.0,3485.0261015698643,959
51,49,13,203,0,False,True,False,False,False,False,True,False,True,True,False,True,False,True,False,191.54368635157613,120.0,3485.0261015698643,960
5,34,12,22,1,False,True,True,False,True,False,False,False,True,True,False,True,False,False,False,29.667040708419588,29.667040708419588,1278.0748720006634,961
49,54,23,25,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,246.76197662734484,120.0,3485.0261015698643,962
49,51,14,222,0,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,180.87899369392116,120.0,3485.0261015698643,963
26,30,4,76,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,45.193504926926686,45.193504926926686,1810.871806100382,964
22,39,4,55,1,False,True,True,False,True,False,False,False,False,True,True,True,False,False,True,30.093647257894883,30.093647257894883,1293.840498568602,965
51,45,4,46,0,False,True,False,False,False,False,True,False,True,True,True,True,False,False,True,58.70855922961222,58.70855922961222,2212.156593970153,966
19,27,7,56,1,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,34.40476799534911,34.40476799534911,1449.4621894097525,967
9,36,1,79,1,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,45.38481666831873,45.38481666831873,1816.936904121614,968
15,25,0,51,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,31.67504961888003,31.67504961888003,1351.7022500416263,969
57,63,19,61,0,True,False,True,True,False,False,False,False,True,False,False,True,False,True,False,421.48954730670283,120.0,3485.0261015698643,970
48,45,15,41,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,80.40564069786001,80.40564069786001,2753.496101192815,971
9,53,20,50,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,209.16569895426827,120.0,3485.0261015698643,972
61,52,21,82,0,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,306.23733529214053,120.0,3485.0261015698643,973
72,53,34,108,0,False,True,True,True,False,False,False,False,True,False,False,True,False,True,False,554.4059301828214,120.0,3485.0261015698643,974
57,60,20,14,0,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,393.9176513006702,120.0,3485.0261015698643,975
57,51,10,46,0,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,97.43789199965784,97.43789199965784,3103.711320425855,976
37,60,0,46,0,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,261.64292861621414,120.0,3485.0261015698643,977
45,51,13,146,0,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,92.05539607832984,92.05539607832984,2999.3817363065095,978
45,39,15,36,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,43.506891702874285,43.506891702874285,1756.8990818725242,979
55,44,24,83,0,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,259.36252380983495,120.0,3485.0261015698643,980
24,27,2,17,1,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,41.67254082539383,41.67254082539383,1697.1611913166605,981
1,20,1,18,1,False,True,True,False,False,False,True,False,True,True,True,False,False,False,False,4.772573711669646,4.772573711669646,231.89369521169175,982
34,23,3,24,0,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,76.1650356359401,76.1650356359401,2656.6755918001286,983
14,37,5,48,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,61.04168762782684,61.04168762782684,2276.1320116087604,984
6,32,10,47,0,False,True,True,True,False,False,False,False,True,False,False,True,False,True,False,91.54070128973991,91.54070128973991,2989.1095215481914,985
24,30,0,25,1,False,True,True,False,False,False,False,False,True,True,True,True,False,False,True,18.20301621799839,18.20301621799839,828.3490090764121,986
3,26,6,59,1,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,73.63156928989874,73.63156928989874,2596.8522590009334,987
4,30,1,45,1,False,False,True,False,False,False,False,False,True,True,True,True,False,False,True,18.99947285841294,18.99947285841294,861.2787162953178,988
72,40,19,163,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,346.3305912125786,120.0,3485.0261015698643,989
44,56,4,63,1,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,171.34110468425183,120.0,3485.0261015698643,990
50,43,6,27,0,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,115.65023399197071,115.65023399197071,3418.015896453777,991
61,50,16,190,0,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False,189.9290241196885,120.0,3485.0261015698643,992
34,52,2,106,0,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,91.60582417336336,91.60582417336336,2990.4121449000163,993
26,54,30,26,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,917.3237566375122,120.0,3485.0261015698643,994
15,46,17,63,1,False,False,False,False,False,True,False,False,True,True,True,True,False,False,True,106.28479822140679,106.28479822140679,3263.504493592715,995
10,39,0,27,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,33.912082348970735,33.912082348970735,1432.0133499174908,996
7,34,2,22,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,30.73158158938845,30.73158158938845,1317.2914223607406,997
67,59,40,944,0,False,True,True,False,False,True,False,False,False,True,True,True,False,False,True,293.67948993135315,120.0,3485.0261015698643,998
70,49,18,87,0,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,151.70201452801956,120.0,3485.0261015698643,999
50,36,7,39,1,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,77.14414165317197,77.14414165317197,2679.394415074725,1000
